nexus:A0707_NIST2024	Harmful Bias and Homogenization Assessment	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0715_NIST2024	Confabulation; Information Integrity; Harmful Bias and Homogenization Measurement Error Models	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0718_NIST2024	Harmful Bias and Homogenization Evaluation	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0721_NIST2024	Information Integrity; Information Security	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0722_NIST2024	Human-AI Configuration; Confabulation; Information Security	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0723_NIST2024	Information Integrity; Harmful Bias and Homogenization	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0727_NIST2024	Human-AI Configuration	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0728_NIST2024	CBRN Information or Capabilities; Obscene, Degrading, and/or Abusive Content; Harmful Bias and Homogenization; Dangerous, Violent, or Hateful Content	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0732_NIST2024	CBRN Information or Capabilities; Obscene, Degrading, and/or Abusive Content; Harmful Bias and Homogenization; Dangerous, Violent, or Hateful Content	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0743_NIST2024	Data Privacy; Information Security; Value Chain and Component Integration; Harmful Bias and Homogenization	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0744_NIST2024	Value Chain and Component Integration	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0746_NIST2024	Information Integrity; Information Security; Value Chain and Component Integration	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0757_NIST2024	Human-AI Configuration; Information Integrity	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0786_UK_Government2023	Model Evaluation of Dangerous Capabilities	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0787_UK_Government2023	Model Evaluation of Controllability	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0788_UK_Government2023	Model Evaluation of Societal Harm	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0789_UK_Government2023	Model Evaluation of System Security	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0791_UK_Government2023	Evaluation of Predecessor Models	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0792_UK_Government2023	Pre-training and Fine-tuning of Models	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0793_UK_Government2023	Pre-Deployment Evaluations	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0794_UK_Government2023	Post-Deployment Evaluations	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0795_UK_Government2023	Context-Specific Model Evaluations	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0796_UK_Government2023	Independent Evaluation with Subject Matter Expertise	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0798_UK_Government2023	Sufficient Time for External Evaluators	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0804_UK_Government2023	Development and testing of Model Evaluation Methods	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0821_UK_Government2023	Model Robustness to Adversarial Attacks	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0837_UK_Government2023	Release After Security Evaluations	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0871_UK_Government2023	Evaluation Research	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0893_UK_Government2023	Evaluation of Different Content Filters	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0907_UK_Government2023	Monitoring and Safeguard Efficacy	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0923_UK_Government2023	Data Audits for AI System Behavior	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0924_UK_Government2023	Data Audits for AI System Behavior	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0942_Gipiskis2024	Scope red-teaming activities based on deploy- ment context	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0943_Gipiskis2024	Red teaming to test the resilience of open-weights models to fine-tuning	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0945_Gipiskis2024	Audits with specific scoped goals	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0946_Gipiskis2024	Evaluating explainability method sensitivity to data inputs and model parameters	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0949_Gipiskis2024	Testing for erroneous or irrelevant features through concept learning	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0953_Gipiskis2024	Evaluations for truthful outputs	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0954_Gipiskis2024	Interpretability techniques that target deception	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0955_Gipiskis2024	Benchmarks for Situational Awareness	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0956_Gipiskis2024	Evaluating AI systems’ performance on self-proliferation-related tasks	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0958_Gipiskis2024	Employing qualitative assessments in difficult- to-measure domains	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0981_Gipiskis2024	Encouraging downstream provider to evaluate models for deployment-specific failure modes	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0987_Gipiskis2024	Sandboxing of AI Systems	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0993_Gipiskis2024	Quantifying privacy risks of AI models	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0997_Gipiskis2024	Red team access to the final version of a model pre-deployment	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0998_Gipiskis2024	Red teaming for GPAI system evaluation	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0999_Gipiskis2024	Dynamic benchmarking	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A1000_Gipiskis2024	Benchmark dataset auditing	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A1001_Gipiskis2024	Informative and powerful benchmarks	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A1002_Gipiskis2024	Statistical data quality reports for benchmarks	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A1003_Gipiskis2024	Avoiding benchmark data with publicly avail- able solutions and releasing contextual information for internet-derived data	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A1008_Gipiskis2024	Frequent benchmarking to identify when red teaming is needed	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A1009_Gipiskis2024	Test robustness of GPAI system on relevant benchmarks	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A1010_Gipiskis2024	Benchmarking	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A1012_Gipiskis2024	Using an AI model to evaluate AI model outputs	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A1013_Gipiskis2024	Frequent testing when scaling model or dataset	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A1015_Gipiskis2024	Robustness Certificates	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A1020_Uuk2024	Bug bounty programs	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A1024_Uuk2024	External assessment of testing procedure	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A1040_Uuk2024	Third party pre-deployment model audits	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.1	Testing & Auditing	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0067_Eisenberg2025	Implement a privacy protection framework	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0068_Eisenberg2025	Implement a privacy incident detection and response	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0080_Eisenberg2025	Establish data governance and management practices	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0102_Future_of_Life_Institute2024	Compliance with Robots.txt Standards	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0107_Future_of_Life_Institute2024	Data crawling practices	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0117_Future_of_Life_Institute2024	Harmful Data Removal from Training Sets	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0142_Future_of_Life_Institute2024	Privacy of user inputs	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0158_Future_of_Life_Institute2024	Use of copyrighted data in training	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0159_Future_of_Life_Institute2024	User data usage for training	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0271_EU_AI_Office2025	Copyright policy	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0389_NIST2024	Training Data Transparency	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0407_NIST2024	Decommissioning Considerations	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0427_NIST2024	Content Rights Categorization	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0430_NIST2024	Contract and SLA Standards	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0441_NIST2024	Data Redundancy Policy	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0443_NIST2024	Vendor Contract Review	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0449_NIST2024	Representative Data Verification	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0450_NIST2024	Data Origin Practices	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0455_NIST2024	Data Quality Review	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0468_NIST2024	Training Data Curation	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0469_NIST2024	Data Quality Standards	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0470_NIST2024	Third-Party IP Protection	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0474_NIST2024	Training Data Diligence	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0496_NIST2024	Provenance Privacy Documentation	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0507_NIST2024	Data Provenance Verification	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0510_NIST2024	Training Data Harm Assessment	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0533_NIST2024	Data Deduplication Verification	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0709_NIST2024	Harmful Bias and Homogenization Data Review	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0710_NIST2024	Harmful Bias and Homogenization Assessment	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0736_NIST2024	Data Privacy; Intellectual Property; Information Integrity; Confabulation; Harmful Bias and Homogenization	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0745_NIST2024	Intellectual Property; CBRN Information or Capabilities	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0756_NIST2024	Information Integrity	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0891_UK_Government2023	Appropriate Retention Schedules for Usage Logs	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0912_UK_Government2023	Accounting of Applicable Regulatory Frameworks	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0913_UK_Government2023	Principle of Data Minimisation	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0914_UK_Government2023	Datatset Auditing	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0915_UK_Government2023	Technical Tools for Auditing	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0916_UK_Government2023	Assessment of Training Data	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0917_UK_Government2023	Audits for Dangerous System Capabilities	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0918_UK_Government2023	Audits for Private or Sensitive Information	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0919_UK_Government2023	Audits for Biases in the Data	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0920_UK_Government2023	Audits for Harmful Content	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0921_UK_Government2023	Audits for Misinformation	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0922_UK_Government2023	External Expertise for Input Data Audits	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0925_UK_Government2023	Audits on Datasets for Customer Fine-Tuning	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0928_UK_Government2023	Removal of Harmful Input Data	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0930_UK_Government2023	Sourcing or Generation of Additional Data for Training Dataset	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0931_UK_Government2023	Limitations of Input Data Audit	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0934_Gipiskis2024	Use of Synthetic Data	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0940_Gipiskis2024	Data cleaning	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0989_Gipiskis2024	Diverse data labeling and algorithm fairness audits	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
nexus:A0992_Gipiskis2024	Differential privacy	nexus:isCategorizedAs	mit-draft-ai-risk-mitigation:mit-draft-ai-risk-mitigation-group-3.2	Data Governance	semapv:ManualMappingCuration	airisk@mit.edu	2026-02-23
